hike_id,variable,value
Texashike0,user29736,5
Texashike7,user29736,5
Texashike11,user29736,4
Texashike639,user29736,4
Texashike485,user29736,4
Texashike28,user29736,5
Texashike106,user29736,5
Texashike52,user29736,4
Texashike292,user29736,4
Texashike87,user29736,5
Texashike0,user24163,4
Texashike5,user24163,5
Texashike58,user24163,5
Texashike48,user24163,4
Texashike106,user24163,5
Texashike928,user24163,5
Texashike894,user24163,4
Texashike199,user24163,3
Texashike36,user24163,4
Texashike63,user24163,4
Texashike194,user24163,3
Texashike111,user24163,2
Texashike368,user24163,5
Texashike404,user24163,4
Texashike525,user24163,5
Texashike554,user24163,5
Texashike667,user24163,5
Texashike949,user24163,4
Texashike0,user31830,5
Texashike0,user1712,5
Texashike130,user1712,5
Texashike278,user1712,5
Texashike0,user20434,5
Texashike1,user20434,5
Texashike0,user26720,5
Texashike0,user19736,5
Texashike1,user19736,5
Texashike4,user19736,5
Texashike0,user22530,5
Texashike56,user22530,5
Texashike33,user22530,5
Texashike0,user13900,5
Texashike71,user13900,5
Texashike0,user6398,5
Texashike196,user6398,3
Texashike0,user20343,4
Texashike71,user20343,5
Texashike0,user16810,5
Texashike5,user16810,5
Texashike112,user16810,4
Texashike834,user16810,4
Texashike289,user16810,5
Texashike0,user11945,5
Texashike0,user13323,5
Texashike0,user22780,5
Texashike0,user25662,5
Texashike0,user25829,4
Texashike0,user9252,5
Texashike0,user29882,5
Texashike24,user29882,5
Texashike16,user29882,5
Texashike0,user29280,5
Texashike7,user29280,4
Texashike43,user29280,3
Texashike188,user29280,3
Texashike10,user29280,3
Texashike204,user29280,3
Texashike68,user29280,3
Texashike88,user29280,3
Texashike477,user29280,3
Texashike0,user6527,5
Texashike306,user6527,5
Texashike0,user10982,5
Texashike0,user4408,5
Texashike0,user3512,5
Texashike0,user9412,5
Texashike4,user9412,5
Texashike217,user9412,3
Texashike304,user9412,5
Texashike521,user9412,4
Texashike137,user9412,5
Texashike0,user8436,4
Texashike0,user710,5
Texashike0,user10526,5
Texashike6,user10526,4
Texashike3,user10526,4
Texashike11,user10526,5
Texashike31,user10526,3
Texashike41,user10526,2
Texashike5,user10526,4
Texashike16,user10526,4
Texashike203,user10526,3
Texashike52,user10526,5
Texashike64,user10526,3
Texashike63,user10526,3
Texashike87,user10526,3
Texashike73,user10526,2
Texashike80,user10526,3
Texashike198,user10526,2
Texashike236,user10526,4
Texashike576,user10526,1
Texashike801,user10526,1
Texashike930,user10526,2
Texashike0,user2368,5
Texashike255,user2368,5
Texashike0,user29208,5
Texashike0,user27749,5
Texashike0,user20453,5
Texashike15,user20453,5
Texashike85,user20453,4
Texashike266,user20453,5
Texashike590,user20453,4
Texashike774,user20453,4
Texashike819,user20453,5
Texashike206,user20453,4
Texashike210,user20453,5
Texashike211,user20453,5
Texashike975,user20453,3
Texashike0,user7726,5
Texashike0,user27072,5
Texashike0,user9553,5
Texashike15,user9553,4
Texashike0,user24702,5
Texashike1,user24702,5
Texashike15,user24702,4
Texashike0,user8071,5
Texashike0,user24774,4
Texashike0,user22855,5
Texashike0,user16570,4
Texashike0,user25065,5
Texashike8,user25065,5
Texashike708,user25065,3
Texashike0,user17701,5
Texashike0,user14086,5
Texashike389,user14086,5
Texashike0,user3403,4
Texashike0,user13770,3
Texashike0,user10117,5
Texashike0,user28184,5
Texashike4,user28184,5
Texashike8,user28184,4
Texashike2,user28184,5
Texashike57,user28184,2
Texashike0,user17063,5
Texashike0,user2240,4
Texashike0,user21945,4
Texashike0,user30646,5
Texashike0,user9057,5
Texashike0,user19148,5
Texashike0,user11459,5
Texashike0,user28611,4
Texashike0,user5951,4
Texashike0,user8262,5
Texashike0,user25299,5
Texashike0,user3674,5
Texashike458,user3674,4
Texashike597,user3674,2
Texashike0,user22307,4
Texashike0,user232,4
Texashike15,user232,5
Texashike0,user16642,5
Texashike13,user16642,5
Texashike71,user16642,4
Texashike395,user16642,4
Texashike688,user16642,4
Texashike36,user16642,4
Texashike528,user16642,4
Texashike0,user9432,5
Texashike0,user14391,5
Texashike0,user26299,5
Texashike37,user26299,5
Texashike886,user26299,5
Texashike171,user26299,4
Texashike173,user26299,3
Texashike374,user26299,3
Texashike715,user26299,3
Texashike0,user17174,4
Texashike10,user17174,4
Texashike0,user31017,5
Texashike2,user31017,5
Texashike0,user5348,5
Texashike2,user5348,5
Texashike0,user21282,5
Texashike0,user3371,5
Texashike15,user3371,5
Texashike381,user3371,5
Texashike570,user3371,3
Texashike0,user30917,5
Texashike5,user30917,5
Texashike52,user30917,4
Texashike0,user7036,5
Texashike1,user7036,5
Texashike15,user7036,5
Texashike191,user7036,4
Texashike0,user233,5
Texashike0,user807,5
Texashike156,user807,4
Texashike0,user18344,5
Texashike4,user18344,4
Texashike15,user18344,4
Texashike273,user18344,4
Texashike24,user18344,4
Texashike94,user18344,4
Texashike923,user18344,3
Texashike76,user18344,4
Texashike276,user18344,3
Texashike683,user18344,3
Texashike203,user18344,4
Texashike106,user18344,4
Texashike164,user18344,3
Texashike928,user18344,3
Texashike22,user18344,3
Texashike505,user18344,3
Texashike894,user18344,4
Texashike575,user18344,3
Texashike199,user18344,3
Texashike731,user18344,3
Texashike951,user18344,4
Texashike63,user18344,3
Texashike39,user18344,2
Texashike189,user18344,3
Texashike230,user18344,3
Texashike322,user18344,3
Texashike386,user18344,3
Texashike402,user18344,5
Texashike452,user18344,3
Texashike486,user18344,3
Texashike699,user18344,4
Texashike701,user18344,3
Texashike729,user18344,4
Texashike741,user18344,3
Texashike827,user18344,4
Texashike939,user18344,4
Texashike980,user18344,4
Texashike0,user22096,5
Texashike0,user4170,4
Texashike546,user4170,4
Texashike0,user17262,5
Texashike31,user17262,4
Texashike16,user17262,5
Texashike389,user17262,4
Texashike0,user13485,5
Texashike0,user7607,5
Texashike0,user22087,5
Texashike0,user26250,4
Texashike13,user26250,4
Texashike22,user26250,4
Texashike117,user26250,3
Texashike301,user26250,5
Texashike0,user935,4
Texashike0,user3870,5
Texashike108,user3870,5
Texashike71,user3870,5
Texashike255,user3870,4
Texashike96,user3870,4
Texashike92,user3870,5
Texashike176,user3870,5
Texashike0,user8172,5
Texashike4,user8172,4
Texashike15,user8172,5
Texashike273,user8172,3
Texashike8,user8172,3
Texashike71,user8172,5
Texashike266,user8172,3
Texashike507,user8172,4
Texashike231,user8172,4
Texashike135,user8172,4
Texashike359,user8172,4
Texashike533,user8172,4
Texashike0,user7077,5
Texashike71,user7077,5
Texashike0,user19957,4
Texashike0,user27262,5
Texashike477,user27262,5
Texashike0,user17159,5
Texashike7,user17159,5
Texashike15,user17159,4
Texashike192,user17159,5
Texashike402,user17159,4
Texashike486,user17159,4
Texashike699,user17159,4
Texashike121,user17159,4
Texashike165,user17159,4
Texashike385,user17159,4
Texashike684,user17159,5
Texashike710,user17159,5
Texashike0,user22144,5
Texashike0,user24096,5
Texashike0,user13915,5
Texashike517,user13915,4
Texashike0,user24755,5
Texashike22,user24755,4
Texashike0,user13094,5
Texashike7,user13094,5
Texashike24,user13094,4
Texashike94,user13094,5
Texashike28,user13094,4
Texashike206,user13094,2
Texashike263,user13094,3
Texashike0,user29823,5
Texashike0,user8443,5
Texashike0,user28859,5
Texashike0,user16567,5
Texashike114,user16567,3
Texashike7,user16567,4
Texashike11,user16567,4
Texashike23,user16567,5
Texashike31,user16567,5
Texashike24,user16567,3
Texashike197,user16567,3
Texashike108,user16567,5
Texashike9,user16567,4
Texashike8,user16567,5
Texashike16,user16567,3
Texashike2,user16567,5
Texashike85,user16567,3
Texashike105,user16567,2
Texashike127,user16567,5
Texashike102,user16567,3
Texashike156,user16567,4
Texashike389,user16567,5
Texashike29,user16567,4
Texashike10,user16567,4
Texashike12,user16567,5
Texashike40,user16567,4
Texashike174,user16567,3
Texashike110,user16567,4
Texashike91,user16567,4
Texashike46,user16567,5
Texashike104,user16567,4
Texashike143,user16567,3
Texashike299,user16567,3
Texashike607,user16567,4
Texashike650,user16567,3
Texashike728,user16567,3
Texashike759,user16567,3
Texashike0,user21203,5
Texashike0,user8263,5
Texashike6,user8263,4
Texashike1,user8263,5
Texashike7,user8263,5
Texashike8,user8263,2
Texashike279,user8263,5
Texashike212,user8263,5
Texashike389,user8263,5
Texashike74,user8263,5
Texashike120,user8263,4
Texashike314,user8263,2
Texashike794,user8263,5
Texashike576,user8263,4
Texashike123,user8263,5
Texashike214,user8263,5
Texashike548,user8263,5
Texashike765,user8263,5
Texashike0,user5636,4
Texashike0,user30401,5
Texashike0,user22602,5
Texashike0,user11882,4
Texashike8,user11882,3
Texashike0,user26265,5
Texashike58,user26265,4
Texashike485,user26265,3
Texashike106,user26265,4
Texashike52,user26265,4
Texashike199,user26265,3
Texashike194,user26265,3
Texashike466,user26265,4
Texashike0,user1101,5
Texashike17,user1101,4
Texashike192,user1101,3
Texashike0,user5751,4
Texashike0,user22722,4
Texashike1,user22722,5
Texashike7,user22722,5
Texashike15,user22722,4
Texashike8,user22722,4
Texashike2,user22722,5
Texashike216,user22722,5
Texashike205,user22722,4
Texashike0,user6760,5
Texashike255,user6760,4
Texashike907,user6760,4
Texashike0,user8084,5
Texashike67,user8084,5
Texashike58,user8084,4
Texashike255,user8084,5
Texashike42,user8084,5
Texashike52,user8084,4
Texashike870,user8084,4
Texashike35,user8084,5
Texashike0,user650,5
Texashike15,user650,5
Texashike22,user650,4
Texashike0,user12691,5
Texashike15,user12691,4
Texashike47,user12691,4
Texashike72,user12691,4
Texashike8,user12691,5
Texashike71,user12691,4
Texashike266,user12691,5
Texashike270,user12691,4
Texashike405,user12691,4
Texashike590,user12691,2
Texashike819,user12691,4
Texashike205,user12691,3
Texashike149,user12691,4
Texashike975,user12691,3
Texashike0,user2259,5
Texashike0,user18479,5
Texashike4,user18479,5
Texashike23,user18479,4
Texashike9,user18479,5
Texashike8,user18479,3
Texashike105,user18479,5
Texashike601,user18479,1
Texashike0,user19210,5
Texashike0,user1888,5
Texashike5,user1888,4
Texashike0,user10593,4
Texashike15,user10593,4
Texashike0,user9342,4
Texashike0,user24543,5
Texashike0,user24288,5
Texashike31,user24288,2
Texashike56,user24288,4
Texashike287,user24288,3
Texashike33,user24288,3
Texashike144,user24288,3
Texashike5,user24288,5
Texashike2,user24288,4
Texashike209,user24288,4
Texashike393,user24288,4
Texashike485,user24288,3
Texashike48,user24288,3
Texashike315,user24288,3
Texashike538,user24288,1
Texashike249,user24288,3
Texashike811,user24288,3
Texashike907,user24288,4
Texashike549,user24288,3
Texashike379,user24288,2
Texashike82,user24288,3
Texashike112,user24288,5
Texashike116,user24288,4
Texashike240,user24288,5
Texashike149,user24288,4
Texashike168,user24288,4
Texashike309,user24288,3
Texashike396,user24288,4
Texashike52,user24288,4
Texashike292,user24288,3
Texashike109,user24288,4
Texashike870,user24288,1
Texashike132,user24288,3
Texashike134,user24288,3
Texashike872,user24288,2
Texashike951,user24288,2
Texashike997,user24288,3
Texashike404,user24288,3
Texashike236,user24288,3
Texashike184,user24288,3
Texashike457,user24288,4
Texashike468,user24288,4
Texashike474,user24288,4
Texashike605,user24288,2
Texashike615,user24288,3
Texashike642,user24288,2
Texashike677,user24288,4
Texashike719,user24288,3
Texashike725,user24288,5
Texashike884,user24288,2
Texashike931,user24288,2
Texashike990,user24288,2
Texashike0,user14838,5
Texashike704,user14838,5
Texashike0,user11684,4
Texashike0,user20204,4
Texashike0,user1092,4
Texashike0,user7715,5
Texashike85,user7715,4
Texashike581,user7715,5
Texashike0,user9546,5
Texashike389,user9546,5
Texashike0,user4696,4
Texashike7,user4696,4
Texashike129,user4696,4
Texashike0,user18784,4
Texashike0,user12328,5
Texashike0,user27463,5
Texashike15,user27463,4
Texashike0,user2232,5
Texashike112,user2232,5
Texashike55,user2232,5
Texashike10,user2232,5
Texashike0,user12925,5
Texashike15,user12925,5
Texashike0,user1437,5
Texashike0,user24282,4
Texashike0,user4515,4
Texashike167,user4515,4
Texashike0,user15996,4
Texashike0,user27271,4
Texashike0,user28138,4
Texashike310,user28138,4
Texashike0,user17724,5
Texashike5,user17724,5
Texashike0,user26445,5
Texashike0,user14187,4
Texashike0,user21594,5
Texashike0,user7527,4
Texashike0,user30590,5
Texashike6,user30590,3
Texashike3,user30590,4
Texashike44,user30590,3
Texashike13,user30590,4
Texashike16,user30590,4
Texashike125,user30590,4
Texashike153,user30590,2
Texashike389,user30590,4
Texashike14,user30590,4
Texashike32,user30590,4
Texashike45,user30590,3
Texashike641,user30590,3
Texashike0,user31869,5
Texashike85,user31869,5
Texashike0,user22523,4
Texashike71,user22523,5
Texashike537,user22523,3
Texashike687,user22523,4
Texashike774,user22523,4
Texashike0,user27434,5
Texashike6,user27434,5
Texashike15,user27434,5
Texashike23,user27434,5
Texashike14,user27434,5
Texashike21,user27434,5
Texashike0,user14309,5
Texashike4,user14309,4
Texashike8,user14309,5
Texashike58,user14309,5
Texashike85,user14309,5
Texashike18,user14309,3
Texashike0,user12101,5
Texashike939,user12101,4
Texashike0,user7152,4
Texashike7,user7152,5
Texashike0,user20477,5
Texashike5,user20477,5
Texashike58,user20477,5
Texashike194,user20477,3
Texashike331,user20477,5
Texashike368,user20477,5
Texashike554,user20477,4
Texashike0,user819,5
Texashike0,user22572,5
Texashike0,user22287,5
Texashike0,user25639,4
Texashike1,user25639,3
Texashike4,user25639,3
Texashike11,user25639,4
Texashike15,user25639,4
Texashike47,user25639,3
Texashike118,user25639,4
Texashike639,user25639,4
Texashike8,user25639,4
Texashike16,user25639,4
Texashike71,user25639,4
Texashike85,user25639,3
Texashike200,user25639,3
Texashike484,user25639,3
Texashike249,user25639,4
Texashike438,user25639,3
Texashike778,user25639,2
Texashike811,user25639,3
Texashike907,user25639,2
Texashike215,user25639,3
Texashike688,user25639,3
Texashike18,user25639,4
Texashike57,user25639,3
Texashike205,user25639,4
Texashike379,user25639,3
Texashike116,user25639,4
Texashike149,user25639,4
Texashike309,user25639,3
Texashike649,user25639,2
Texashike597,user25639,3
Texashike880,user25639,3
Texashike167,user25639,3
Texashike293,user25639,4
Texashike572,user25639,3
Texashike629,user25639,3
Texashike174,user25639,3
Texashike135,user25639,4
Texashike110,user25639,4
Texashike753,user25639,3
Texashike749,user25639,3
Texashike708,user25639,3
Texashike533,user25639,3
Texashike474,user25639,3
Texashike931,user25639,2
Texashike704,user25639,4
Texashike503,user25639,2
Texashike530,user25639,4
Texashike602,user25639,3
Texashike611,user25639,4
Texashike621,user25639,3
Texashike675,user25639,3
Texashike712,user25639,3
Texashike775,user25639,3
Texashike841,user25639,3
Texashike881,user25639,2
Texashike896,user25639,3
Texashike938,user25639,3
Texashike962,user25639,3
Texashike974,user25639,4
Texashike996,user25639,3
Texashike0,user2244,5
Texashike0,user18567,5
Texashike0,user14694,4
Texashike0,user25422,5
Texashike3,user25422,3
Texashike71,user25422,5
Texashike125,user25422,4
Texashike102,user25422,4
Texashike12,user25422,4
Texashike272,user25422,5
Texashike541,user25422,4
Texashike0,user13682,4
Texashike15,user13682,5
Texashike0,user24180,5
Texashike0,user5194,4
Texashike0,user5572,5
Texashike1,user5572,5
Texashike8,user5572,4
Texashike0,user28491,4
Texashike15,user28491,5
Texashike108,user28491,4
Texashike688,user28491,3
Texashike0,user5078,5
Texashike0,user20439,5
Texashike480,user20439,4
Texashike0,user15033,5
Texashike127,user15033,4
Texashike0,user29453,5
Texashike85,user29453,5
Texashike0,user2457,4
Texashike0,user27460,4
Texashike537,user27460,4
Texashike0,user2319,5
Texashike0,user14900,5
Texashike3,user14900,4
Texashike212,user14900,5
Texashike524,user14900,4
Texashike0,user7661,5
Texashike210,user7661,5
Texashike0,user12472,5
Texashike108,user12472,5
Texashike0,user3405,5
Texashike21,user3405,5
Texashike0,user22813,5
Texashike474,user22813,5
Texashike0,user4425,5
Texashike1,user4425,4
Texashike4,user4425,5
Texashike7,user4425,5
Texashike15,user4425,5
Texashike217,user4425,4
Texashike0,user19486,5
Texashike1,user19486,5
Texashike0,user5416,4
Texashike1,user5416,4
Texashike197,user5416,3
Texashike0,user29815,5
Texashike1,user29815,5
Texashike4,user29815,5
Texashike197,user29815,4
Texashike105,user29815,5
Texashike127,user29815,5
Texashike458,user29815,5
Texashike894,user29815,5
Texashike63,user29815,5
Texashike0,user5028,5
Texashike6,user5028,4
Texashike1,user5028,5
Texashike47,user5028,5
Texashike8,user5028,4
Texashike2,user5028,5
Texashike389,user5028,5
Texashike59,user5028,4
Texashike135,user5028,5
Texashike132,user5028,5
Texashike642,user5028,5
Texashike45,user5028,2
Texashike0,user13026,4
Texashike0,user12995,5
Texashike1,user12995,5
Texashike458,user12995,5
Texashike211,user12995,5
Texashike0,user6720,5
Texashike0,user6069,5
Texashike1,user6069,5
Texashike4,user6069,4
Texashike7,user6069,5
Texashike11,user6069,5
Texashike15,user6069,5
Texashike118,user6069,5
Texashike0,user11280,4
Texashike729,user11280,4
Texashike0,user31249,3
Texashike4,user31249,4
Texashike31,user31249,5
Texashike5,user31249,5
Texashike48,user31249,5
Texashike82,user31249,5
Texashike96,user31249,3
Texashike309,user31249,4
Texashike211,user31249,5
Texashike506,user31249,3
Texashike246,user31249,3
Texashike176,user31249,5
Texashike517,user31249,2
Texashike152,user31249,2
Texashike181,user31249,4
Texashike235,user31249,3
Texashike284,user31249,3
Texashike333,user31249,4
Texashike0,user8432,5
Texashike0,user12671,5
Texashike383,user12671,4
Texashike0,user16042,5
